gene_id	fpkmCrl	fpkmA549
BEGAIN	0	0.611673769422477
BEND2	0	0
BEND3	0.474571990380668	1.17238749026964
BEND3P3	0.680778055772374	1.54322153911849
BEND4	0	0
BEND5	0	0
BEND6	5.58492766752139	1.06074975497519
BEND7	0.63563865476654	1.48092222601205
BEST1	1.09908193635105	1.2426735330769
BEST2	0	0
BEST3	0.040523196099225	0.247830612520528
BEST4	0.260915403729437	0.364731204681454
BET1	9.69004133089089	12.6990170862545
BET1L	8.46926718075776	9.04376416220819
BEX1	32.709861577765	0
BEX2	0.0928440660841152	1.78455547013473
BEX4	10.3882274597603	0.148786947648591
BEX5	0	0
BFAR	28.2043447644482	36.9310774494435
BFSP1	2.36278231594905	3.49346389597469
BFSP2	0	0
BGLAP	0	0
BGN	7.19781626115904	0
BHLHA15	0.154476722718677	0.539853917851201
BHLHA9	0	0
BHLHB9	1.75737141642891	2.58122388925814
BHLHE22	0	0
BHLHE23	0	0
BHLHE40	3.48758358637066	26.3238937047962
BHLHE40-AS1	0	0
BHLHE41	0.72123238090508	0
BHMT	0.218511415563136	0
BHMT2	9.10641157138988	0
BICC1	34.3802955285024	48.4038808139213
BICD1	1.61274734405794	1.2761006272761
BICD2	16.2110172256047	16.0635811778778
BID	21.5594634224171	24.3254877633574
BIK	0.114879841262307	1.40515774503991
BIN1	14.9169810807907	21.5445598897466
BIN2	0	0.123811649995152
BIN3	17.1832241348387	17.1869162149418
BIN3-IT1	0.23700998806674	0.517678199245235
BIRC2	41.709804020716	14.5317233232679
BIRC3	0.446565205603966	7.38857602907383
BIRC5	75.1633864567721	106.62365273627
BIRC6	18.8014224159181	21.9060028391697
BIRC7	0	1.67787073659852
BIRC8	0	0
BIVM	4.77904884301327	1.67014692964549
BIVM-ERCC5	0	0
BLACAT1	0	0
BLACE	0	0
BLCAP	37.6338202826826	13.8125937324769
BLID	0.75892745307782	0.221020332221311
BLK	0.0845216061440956	0
BLM	2.7181220345258	11.7947077372461
BLMH	12.1629771262179	25.0214273291588
BLNK	0	0
BLOC1S1	6.86795159114117	9.14347176180413
BLOC1S1-RDH5	0	0
BLOC1S2	21.7444873503767	27.0846440303391
BLOC1S3	2.05404094931358	2.92992311073978
BLOC1S4	10.3619386142072	9.11462100139067
BLOC1S5	0	0
BLOC1S5-TXNDC5	0	0
BLOC1S6	31.4322453483064	15.5197714531652
BLVRA	28.9544491853918	42.9232479324102
BLVRB	41.207709546847	259.619935975792
BLZF1	19.1104706474221	10.7187200110621
BMF	0.205397067403605	0.119634433807134
BMI1	1.17822377547271	0.945928246410328
BMP1	15.6837191651854	13.8382468747671
BMP10	0	0
BMP15	0	0
BMP2	0	0.241879257759833
BMP2K	8.5086804208689	3.15775349966893
BMP3	0	0
BMP4	2.52780091721471	7.63770599687211
BMP5	0	0
BMP6	0.175768382047558	3.50129594719989
BMP7	0	0
BMP8A	0.0775270258171683	0.541871524591702
BMP8B	0	1.06114408573912
BMPER	13.1816543044102	1.25221349938267
BMPR1A	14.1762298038626	13.362620601933
BMPR1B	0.0551144177715927	9.79099938309333
BMPR2	4.38984486232896	2.88833263712253
BMS1	13.0823015942763	17.9034731541588
BMS1P4	2.34807790539015	1.95378342959495
BMS1P5	0	0
BMS1P6	0	0
BMX	0	0
BNC1	1.6547484840822	0
BNC2	1.76185252024022	0.692315952008652
BNIP1	14.2944178408388	16.4216984909813
BNIP2	45.9169272513431	37.6498041472294
BNIP3	43.1205393701463	36.9886494074849
BNIP3L	32.7902707989507	14.4330578423799
BNIPL	0.136019262510409	0.158450046663238
BOC	4.03923993982005	0.71473617292976
BOD1	34.872519855596	44.8631193001863
BOD1L1	6.7729728550685	6.85841896064339
BOD1L2	0	0
BOK	14.6747039621247	4.89791764227604
BOK-AS1	0.264335168729775	0
BOLA1	6.87827933789477	24.2602773785237
BOLA2	0	0
BOLA2B	0	0
BOLA3	39.8002254415456	88.5753046307135
BOLA3-AS1	0.479429031699879	0.352731243823074
BOLL	0	0
BOP1	5.08259221333618	9.84998631191808
BORA	5.58756455499425	4.37261282376646
BPESC1	0	0
BPGM	26.088514926914	12.2304208377908
BPHL	5.82813280729279	11.581650944877
BPI	0.119023048652095	0
BPIFA1	0	0
BPIFA2	0	0
BPIFA3	0	0
BPIFA4P	0	0
BPIFB1	0	0.111220634741408
BPIFB2	0	0
BPIFB3	0	0
BPIFB4	0	0
BPIFB6	0	0
BPIFC	0	0
BPNT1	24.0657171389913	25.2918751025325
BPTF	3.04612131040225	3.98778613266218
BPY2	0	0
BPY2B	0	0
BPY2C	0	0
BRAF	2.97557621630238	3.70458157254961
BRAP	10.9068878888142	10.9988174892554
BRAT1	15.5787637221241	26.0161345373274
BRCA1	6.09980959271603	16.3120414691691
BRCA2	2.11887012793234	3.65217662798447
BRCC3	6.86257550378998	11.0790226120662
BRD1	7.41679852452498	6.50062346577026
BRD2	3.02489366201471	3.02116135932528
BRD3	0.794086727758021	2.1997871052402
BRD4	1.69982593971117	1.9972125230515
BRD7	21.9235788046624	31.0945271311354
BRD7P3	0.0442707680962062	0.0773571162774587
BRD8	13.1410062765209	13.9412824939596
BRD9	17.9824296415549	16.6273892448598
BRDT	0	0
BRE	4.69422799640807	10.6632783558325
BRE-AS1	0.459796517862889	0.688655631034554
BREA2	0	0.761194024170194
BRF1	5.66246719626354	10.9937638600801
BRF2	11.5671798484636	10.3920526846883
BRI3	57.9787814693048	15.9152527535585
BRI3BP	7.29473412838196	27.7424930006867
BRICD5	0.318749530292684	5.01274113477933
BRINP1	0.375773834593268	0.0596921286206237
BRINP2	0	0
BRIP1	6.13649583699364	7.47551214505469
BRIX1	54.668615006783	84.2255462215238
BRK1	133.881143293294	100.097338643011
BRMS1	70.5180285307641	116.152767178038
BRMS1L	2.91939400802255	6.57986287404305
BROX	11.148246616453	8.58299695615297
BRPF1	5.75257027782141	7.62970251210048
BRPF3	2.39194739038271	1.29820944222038
BRS3	0	0
BRSK1	3.80566674666342	1.05652338429893
BRSK2	0.0390274465209343	1.67078064792777
BRWD1	4.12789210264787	4.17237147825144
BRWD1-AS1	0	0.276596665759518
BRWD1-IT2	0.864334043783073	0.566364601317108
BRWD3	1.69952257009228	2.55183849853166
BSCL2	0.294910107008383	0.588931546746765
BSDC1	36.7905664723317	13.7240813536551
BSG	117.184964864217	156.171054517908
BSN	0.06829252493677	0.107398667735808
BSN-AS2	0.0418869575064104	0.219575199279864
BSND	0.0797262734382629	0
BSPH1	0	0
BSPRY	0	0.0812546994203879
BST1	17.3983215747225	11.772375288832
BST2	1.61103682716963	0.18767111049561
BSX	0	0
BTAF1	13.6132611895834	14.2723879531911
BTBD1	47.916024759923	40.5297549432484
BTBD10	30.6925088149454	23.9968092087281
BTBD11	0.0739223414333393	15.694056327283
BTBD16	0	0.31162419111771
BTBD17	0	0
BTBD18	0.321889919753696	0.312477021416336
BTBD19	3.34238637902815	0.730045419600569
BTBD2	15.110772098518	19.693597788995
BTBD3	10.8150088895263	11.412039216975
BTBD6	39.9468855088885	23.5232764785189
BTBD7	5.88404726513919	4.73310110127772
BTBD8	1.06028181726936	1.19101985701178
BTBD9	2.73195250175243	1.46258458956698
BTC	0	1.44493930176574
BTD	6.74245745907713	3.10984359340431
BTF3	169.448412811934	259.957251215002
BTF3L4	9.95820184495727	8.78237659976394
BTF3P11	0	0
BTG1	7.03070522317945	11.7563634558137
BTG2	3.05532034081458	4.00406601861398
BTG3	16.5279392780332	10.0661678259283
BTG4	0.108149046193314	0.18897567630839
BTK	0	0
BTLA	0	0
BTN1A1	0	0.0669122735733293
BTN2A1	12.0249856795667	5.7446652626388
BTN2A2	2.69651257519792	2.06741681653097
BTN2A3P	2.06728037450863	0.614857854741675
BTN3A1	4.8188535184366	2.00266306287303
BTN3A2	8.74641264066687	2.03775474954299
BTN3A3	2.84007856312271	0.318118532334584
BTNL2	0	0
BTNL3	0	0
BTNL8	0	0
BTNL9	0	0.436339366105012
BTRC	4.67575339606442	3.12573574732434
BUB1	25.3943304827011	24.8742439357748
BUB1B	21.669939833916	24.8682640324492
BUB3	120.484276827401	94.9421066068593
BUD13	11.6047472435793	10.485482345696
BUD31	49.3595584116042	46.7947146006267
BVES	2.58267859854308	1.31762856875574
BVES-AS1	0.0636505491038382	0.333661904224223
BYSL	11.9725302645655	20.2486055345324
BZRAP1	0.198889284272546	0
BZRAP1-AS1	0.254878845408449	0.318118532334584
BZW1	94.6633779464984	90.2811517039067
BZW2	49.2740071859397	62.1716774174473
C10orf10	1.58755232531585	0.184935380021913
C10orf105	0.132516028614886	0
C10orf107	0.9622224776573	0
C10orf11	0	0.644351600595537
C10orf111	0.127226740089564	0
C10orf113	0	0.310945271311354
C10orf115	0	0
C10orf12	1.86942671265406	1.54952568740631
C10orf120	0	0
C10orf126	0	0
C10orf128	0	0
C10orf131	0.186483029994293	0.814634015593101
C10orf2	3.77898179470402	13.1025200881755
C10orf25	0.848178267263763	0
C10orf32	7.61894453408782	10.6504513669904
C10orf35	0.71114050990361	9.053380418069
C10orf40	0	0
C10orf53	0	0
C10orf54	7.974868913411	8.10545462161925
C10orf55	0.303964364679693	0.227629791916924
C10orf62	0	0.306685747046815
C10orf67	0.296544831903791	0
C10orf71	0	0
C10orf76	4.08898937326382	4.34300884956
C10orf82	0	0.192415071832708
C10orf85	0.300568784314629	0
C10orf88	5.05471301554151	4.69415334606741
C10orf90	0.141850979507219	0
C10orf91	0	1.03563812812271
C10orf95	0.148474559668258	0.389158499064516
C10orf99	0	0
C11orf1	3.67099178146069	7.96960035520377
C11orf16	0.170343205709073	0.595302938610683
C11orf21	0	0
C11orf24	14.0155596613442	9.9775193825931
C11orf30	1.19023048652095	1.90645133558109
C11orf31	69.0582800190959	68.1534184431453
C11orf40	0	0
C11orf42	0.0955316574707607	0.500785542217233
C11orf44	0	0.0536959667162947
C11orf45	0.564134107830444	1.42933350821909
C11orf48	26.9569528506602	50.5820096030841
C11orf49	5.62263369228226	6.65062292761885
C11orf52	0	0
C11orf53	0	0
C11orf54	3.9696991392305	6.30591514868533
C11orf57	13.0652697433925	9.97857632320567
C11orf58	57.3983037829982	63.5764568615105
C11orf63	1.72373416204377	0.740653240954392
C11orf65	0.319060809130861	0.743353539228705
C11orf68	32.5458429468189	8.56098677569305
C11orf70	1.88185090436421	1.6862960216442
C11orf71	1.26805119902971	3.23839822195112
C11orf73	30.3149040221768	25.988527317751
C11orf74	8.45787884957303	9.75108437687998
C11orf80	4.1977661182258	5.52187089859279
C11orf83	11.5726696765658	32.3351157597965
C11orf84	11.0298750507929	18.007787016814
C11orf85	0	0
C11orf86	0.0920592472668361	19.7858970779657
C11orf87	0.0550494134035386	0
C11orf88	0.276411394712353	0
C11orf91	0.966979707140219	0.211208108815259
C11orf94	0.895118543972607	1.04273153995917
C11orf95	8.88511219832949	4.0605203907232
C11orf96	0.984832761266018	0
C12orf10	31.4637626169841	45.9993077520067
C12orf29	8.50888177597957	14.9344833831787
C12orf36	0	0.29743436393021
C12orf4	12.0497933473106	9.40239661918505
C12orf40	0	0
C12orf42	0	0
C12orf43	5.96283341361917	8.1912235727681
C12orf45	21.3230369442018	45.2651786217712
C12orf49	14.3504413984056	17.5184545273826
C12orf5	5.07495221862557	7.73326451128011
C12orf50	0	0
C12orf54	0	0
C12orf56	0	0
C12orf57	106.082598306976	135.323382074701
C12orf60	0.96891538715896	2.37026608949793
C12orf61	4.40024604107746	9.3848936432154
C12orf65	6.27700804130646	11.2424189448768
C12orf66	1.50967239992299	5.49572119876439
C12orf71	0	0.197405089255756
C12orf73	1.41771240790928	3.49068265521834
C12orf74	0	0
C12orf75	566.792133528654	115.71828271852
C12orf76	1.45881418208828	2.94124429741188
C12orf77	0	0
C12orf79	0.134065764690193	0.156174399706646
C12orf80	0	0
C14orf1	6.59821910426713	14.7527832046015
C14orf105	0	2.98955093754361
C14orf119	27.6798351880622	22.8254749007882
C14orf132	14.4505469599347	2.56865422647525
C14orf142	10.6679729935406	14.9126597580191
C14orf159	3.84523242892762	3.84575378065081
C14orf166	97.5247244569196	107.464832271391
C14orf169	8.87677371972834	16.4369755827505
C14orf177	0	0
C14orf178	0.677487337584244	0.295954130703808
C14orf180	0	0
C14orf182	0.203031486794681	0.851447454329076
C14orf183	0.224548638178695	0
C14orf2	74.0704080446328	125.065175368574
C14orf23	0	0
C14orf28	2.06474833623464	1.31195109301998
C14orf37	1.02741593883648	0.185717474992728
C14orf39	0	0
C14orf64	0	0
C14orf79	5.0842100145712	8.37919151274882
C14orf80	7.64534649036986	30.8289185046838
C14orf93	2.95940460643117	2.13310146039541
C15orf26	0.138910828465137	0
C15orf27	0.091211130248465	0.717205424783474
C15orf32	0	0
C15orf37	0.888815901000164	1.00493690180895
C15orf38	3.17265064584821	5.79833438447123
C15orf38-AP3S2	0	0
C15orf39	0.492342176838459	1.84964641949132
C15orf40	4.60456097616713	8.04584095008132
C15orf41	2.73140674672027	1.87646972732202
C15orf43	0	0
C15orf48	0.107721156791956	1.50582398451077
C15orf52	3.89242983599826	1.46768975691206
C15orf53	0	0
C15orf54	0.495349335033574	0
C15orf56	0	0
C15orf57	5.18600426269844	3.96868625740456
C15orf59	2.19110612291357	0.567208661825778
C15orf61	1.26146049633205	1.6164351864618
C15orf62	0.568814449062544	0.764558079720966
C15orf65	1.01645683548889	1.52238804834039
C16orf13	32.2642780792621	28.683246752775
C16orf3	0.438695224639143	2.68295980321821
C16orf45	18.0033192948323	9.94279132213744
C16orf46	0.343242965608586	0.51408871510819
C16orf47	0	0
C16orf52	4.78411521868666	2.35783235691376
C16orf54	0	0.0733610277727635
C16orf58	15.9080680758275	12.9810766621881
C16orf59	6.0578170930161	20.464734271572
C16orf62	12.517293229459	11.428747968385
C16orf70	3.54667618956934	4.44591199957812
C16orf71	0.646326940751734	0.988196989835192
C16orf72	26.9319964767003	18.0963107632914
C16orf74	1.58541899632326	7.67160830630654
C16orf78	0	0
C16orf80	37.7993120034502	45.6124045611712
C16orf82	0	0
C16orf86	1.37746832590251	0.300867203229326
C16orf87	12.6359494725647	9.38382770913219
C16orf89	0	0
C16orf90	0	0
C16orf91	17.4071208653689	28.6617626928838
C16orf92	0	0
C16orf93	0.0610802521125447	0.213458784119516
C16orf95	5.28487089508957	4.61729477399598
C16orf96	0.0319372696529816	0
C16orf97	0	0
C17orf100	0.279604851133934	0.732856891049609
C17orf102	0	0
C17orf104	0.20979340874358	3.70658477094861
C17orf105	0	0
C17orf107	0.459817851158387	0
C17orf112	0	0
C17orf47	0	0
C17orf49	0	0
C17orf50	0	0.370230556503013
C17orf51	3.40073376872526	5.72579575703243
C17orf53	2.36665166905465	3.71485113084901
C17orf58	3.76259042476009	9.49666248964733
C17orf59	8.19784468917934	10.3455539092656
C17orf62	14.6256059972179	23.9440542588836
C17orf64	0	0
C17orf67	1.24992018906355	1.89918668705138
C17orf70	14.1237584841928	14.0246034401149
C17orf74	0	0
C17orf75	5.40600969173047	9.0301281021721
C17orf77	0	0
C17orf78	0.0587094822192276	0.102586795710269
C17orf80	7.68748867176474	9.1417909765538
C17orf82	1.35331308097886	0.622297272866411
C17orf85	5.95778019996943	10.4104065843861
C17orf89	80.3597895715443	90.5369912051622
C17orf96	0.910924540566918	6.19000716681152
C17orf97	1.00784078485756	0.414368004447574
C17orf98	0	0
C17orf99	0	0
C18orf21	12.7453414805532	10.8029719587473
C18orf25	9.91324660985047	6.8660816282751
C18orf32	0.33001845308081	0.345997283713724
C18orf42	0	0
C18orf54	1.30288777043163	1.23874819204333
C18orf61	0.0402164289204827	0.140545425437628
C18orf63	0	0
C18orf8	13.8724438595573	11.3868553026366
C19orf10	257.310177049427	71.931014245748
C19orf12	9.5682951950918	13.0597013950769
C19orf18	0.239617358672535	0
C19orf24	23.3195774637707	26.4540524095022
C19orf25	17.4423683742311	10.1312425577222
C19orf26	1.4066148548141	0.521365769979585
C19orf33	0	0
C19orf35	0.339535742842298	0.0741615378186081
C19orf38	0.201305156223045	0
C19orf40	2.4030469884525	20.9949808078716
C19orf43	186.953452455844	111.82922130174
C19orf44	0.924595048636485	0.832280576980531
C19orf45	0	0.227902402446166
C19orf47	5.90131519548443	14.1466869695759
C19orf48	22.3746320579129	87.7973902375849
C19orf52	18.281223060904	16.2449944182663
C19orf53	105.540338405777	89.4781054902049
C19orf54	0.0792909279335036	0.76202532452422
C19orf57	0.225758892032892	0.0788965613775077
C19orf60	46.5495742619811	36.1023451463578
C19orf66	8.08046127321207	3.14765959900246
C19orf67	0.226730234941014	0.132060031951803
C19orf68	0.941989055529208	0.955740264722621
C19orf70	60.0442056040553	38.8667707653866
C19orf71	8.32715227188909	9.98567872786986
C19orf73	0.293152327097354	1.79285268142374
C19orf80	0.125467845065285	0.219237910187268
C19orf81	0.716487431030705	3.50549879552063
C19orf82	2.499484021694	0.311964764004178
C1D	11.2485162881065	11.763366179469
C1GALT1	6.49976982194773	5.46501405127806
C1GALT1C1	21.5978936074611	17.3180649896691
C1orf100	0	0
C1orf101	0.103000715179698	0.119986447693915
C1orf105	0	0
C1orf106	0	12.7240756826266
C1orf109	12.2808994561348	17.734201201412
C1orf110	1.12564433608958	0
C1orf111	0	0
C1orf112	5.67524994785867	10.4296575638773
C1orf115	1.50341739736813	9.16252066130789
C1orf116	0	1.93828962138645
C1orf122	37.2682435608367	21.1281991499712
C1orf123	33.704208000976	26.5286021434779
C1orf127	0	0
C1orf131	12.5074220453315	22.9211085709512
C1orf137	0	0
C1orf140	0.0727657613697108	0
C1orf141	0.0431824304189798	0
C1orf145	0.123441302937565	0.107848402404391
C1orf146	0	0
C1orf158	0	0
C1orf159	4.68077748638971	4.36214340498678
C1orf162	0	0
C1orf168	0.063317493905039	0
C1orf174	18.9373404755215	18.0909530413494
C1orf177	0	0
C1orf180	0	0
C1orf185	0	0
C1orf186	0	0
C1orf189	0	0
C1orf192	3.07960664443018	2.9351954659519
C1orf194	0.300016775528009	0
C1orf195	0	0
C1orf198	28.0911707262385	5.76662139522874
C1orf200	0	0
C1orf204	0.0872994705544426	0.152543892619277
C1orf21	2.25169841458456	2.29052754312522
C1orf210	0	0.126025500690429
C1orf213	0.701542294432518	0.817232848035484
C1orf216	17.1233653707993	9.02165495904305
C1orf220	0.592340813221966	0.295724174114294
C1orf226	0.153785958366675	0.044786657105801
C1orf228	0.0650962878162984	0.341240596609471
C1orf229	0.33776811103973	0
C1orf233	1.40826839892242	1.09366957495717
C1orf234	0	0
C1orf27	7.77099093150871	12.0100808810985
C1orf35	17.3298301570984	32.0627748090409
C1orf43	69.5708916637408	87.3501339211698
C1orf50	7.54794679818485	5.84084523496931
C1orf52	8.90932864622469	5.00193946774566
C1orf53	12.8124811196079	5.87686562778458
C1orf54	6.27098404126682	0
C1orf56	0.752559355001649	1.69070735871958
C1orf61	0	1.96409008530153
C1orf64	0	0
C1orf68	0	0
C1orf74	3.6325315297413	5.85909447725614
C1orf85	19.0069164359712	12.5834242478
C1orf86	2.43539993758602	1.09116115850085
C1orf87	0	0
C1orf94	0	0
C1orf95	0	0
C1QA	0	0
C1QB	0	0
C1QBP	188.914884753631	395.399834508458
C1QC	0	0
C1QL1	0.145401988673788	2.54070101525432
C1QL2	0	0
C1QL3	0.0874396543690623	0.763944223374341
C1QL4	0	2.39833308633362
C1QTNF1	2.12718909372307	4.97341350042424
C1QTNF1-AS1	0.113090435635168	0
C1QTNF2	1.77415935302841	0.0794897686059099
C1QTNF3	0.0570188950349043	0
C1QTNF3-AMACR	0	0
C1QTNF4	0	0
C1QTNF5	0	0
C1QTNF6	1.15107015854643	4.28220299993461
C1QTNF7	0.0225291869087023	0
C1QTNF8	0	0.111907383735694
C1QTNF9	0	0.104444844150685
C1QTNF9B	0.0779571149009786	0
C1QTNF9B-AS1	0.24201353225926	0
C1R	40.6286784993504	11.4668129471806
C1RL	3.21067480886401	6.1151347755418
C1RL-AS1	1.38720684365336	3.18370124177648
C1S	56.6716462960212	34.8223141864849
C2	0.0167258344429514	0.0219195821895813
C20orf141	0	0
C20orf144	0.766944292370895	1.3401303242433
C20orf166	0	0
C20orf166-AS1	0	0.155854632303479
C20orf173	0	0
C20orf194	3.91440688454843	1.79997131734075
C20orf195	0.196404128975053	0
C20orf196	0.945365360387736	3.7993625338356
C20orf197	0	0
C20orf202	0	0
C20orf203	0	0
C20orf24	13.6132611895834	10.2163460776048
C20orf26	0.0234458750304989	0
C20orf27	22.7871365435439	42.507771849278
C20orf78	0	0
C20orf85	0	0
C20orf96	0.204582510050095	2.1448798426837
C21orf119	2.90768685602752	5.31173014439152
C21orf128	0	0
C21orf15	0	0.149488221557383
C21orf2	7.77900639404765	4.50814838435327
C21orf33	42.2503142462251	35.0791221982047
C21orf37	0	0
C21orf49	0.272719756719534	0.158846833090608
C21orf54	0	0
C21orf58	3.66789311362794	4.33701330560379
C21orf59	31.5981048456809	44.4923267648775
C21orf62	0	0
C21orf67	1.19896612311927	2.26961520968177
C21orf88	0.199097055789154	0
C21orf90	0	0
C21orf91	2.32739616505774	0.981642993587207
C21orf91-OT1	0	0
C22orf15	2.66553365949885	0.443586261171442
C22orf23	5.32840577765022	1.42510114360371
C22orf24	0.350180352143624	0.764865377984519
C22orf29	5.20555343437628	2.98417440114973
C22orf31	0.102067562808498	0
C22orf34	0	0
C22orf39	3.75943351082346	4.65310982052977
C22orf42	0	0
C22orf46	2.43084173262619	1.68371893542573
C2CD2	3.69716843964503	2.56641916380433
C2CD2L	2.26214429263107	1.35524158605969
C2CD3	1.92195122804929	2.27803962558647
C2CD4A	0	0.110542263167324
C2CD4B	0	0.362703632863815
C2CD4C	0.0697668734892166	0.60954037809913
C2CD4D	0	0
C2CD5	3.95144045817377	4.29619687094647
C2orf15	0.077568439826686	1.49094271115957
C2orf16	0.474268454346776	0.49109291881948
C2orf27A	1.70305818997257	0.313248569617364
C2orf27B	0	0
C2orf40	0	0
C2orf42	3.89878602088307	3.17921131813327
C2orf43	5.75497705045297	11.7799276513505
C2orf44	7.44704879471297	10.2731841308317
C2orf47	10.420250425515	26.5532799129137
C2orf48	0.450645887655174	2.62480697989722
C2orf49	3.97874775690207	4.28161040550176
C2orf50	0	0
C2orf54	0	0
C2orf57	0	0
C2orf61	0.183266452699482	0.24017480779455
C2orf66	0.0483382554445926	0
C2orf68	4.70282104460614	10.6738659807954
C2orf69	7.83328824220794	8.27384808880645
C2orf70	0	0.826187435785304
C2orf71	0	0
C2orf72	0.0304547230192022	7.18408789590158
C2orf73	0	0
C2orf74	13.234725605527	10.9749910796938
C2orf76	5.8899369727996	6.45763753272699
C2orf78	0	0
C2orf80	0	0
C2orf81	0.929984584636708	1.62502095047569
C2orf82	0.707182399458878	16.0641596009943
C2orf83	0	0
C2orf88	0.0975205637042016	0.298206747772071
C2orf91	0	0
C3	0.0860917703689068	2.78302162987126
C3AR1	0.111526973391364	0
C3orf14	3.2432847975183	4.07640477938583
C3orf17	10.5067099348176	14.5538539974821
C3orf18	7.95555122001186	2.36186089059901
C3orf20	0	0.0574746318461336
C3orf22	0	0
C3orf27	0	0
C3orf30	0	0.105079241326642
C3orf33	2.48928204609525	8.60050390945544
C3orf35	0.0900050326584026	0.157271492597147
C3orf36	0.0653698016306525	0
C3orf38	16.3752970533245	16.298882321878
C3orf43	0	0
C3orf49	0.0849501478289135	0
C3orf52	6.67351526373319	6.28539176846314
C3orf55	2.10044495792699	0.13849964049676
C3orf56	0	0
C3orf58	8.18753560323603	5.8055765626404
C3orf62	0.212529307671221	0.265261368891202
C3orf65	0.0555076908851515	0
C3orf67	0.644414730867853	1.35123199556839
C3orf70	0.904627629482402	0.0322594517786995
C3orf79	0	0
C3orf80	0.507129636864573	0.812294748338391
C3orf84	0	0
C3P1	0	0
C4A	0	0
C4B	0	0
C4B_2	0	0
C4BPA	0	1.19416364168341
C4BPB	0.0840973664221368	1.32253787983238
C4orf17	0	0
C4orf19	0	0
C4orf22	2.55158037206249	0
C4orf26	0	0
C4orf27	16.5883447608168	14.1778688276733
C4orf29	2.45238896429995	3.23577422958377
C4orf3	29.1898442102624	10.5895447880114
C4orf32	2.31885212627265	1.46705896728837
C4orf33	3.76701497037517	3.24204992225302
C4orf36	1.08544275265781	1.05370158384578
C4orf45	0	0
C4orf46	7.09115213090839	6.57784225066687
C4orf47	0	0
C4orf48	19.9119342773011	6.7456559977769
C4orf51	0.129804635895908	0
C4orf6	0.125323463195244	0
C5	1.5664161870367	29.336078010616
C5AR1	0.0465609617429103	0.0813589166492298
C5AR2	0	0.110574378874229
C5orf15	29.0671213459761	24.6435729949744
C5orf20	0	0
C5orf22	5.28963798651589	5.17603485766576
C5orf24	17.7200254643701	12.7038512208241
C5orf27	0.11385895401638	0
C5orf28	9.27952539391471	8.90083657704451
C5orf30	43.5334617888373	12.277322970487
C5orf34	3.32768606856483	6.04122241404916
C5orf38	7.00637370479687	0.644351600595537
C5orf42	3.44880681792263	2.79976271561657
C5orf45	2.91875616795088	3.18757966570433
C5orf46	0	0
C5orf47	0	0
C5orf49	0.0457204406031348	0.159780441681401
C5orf51	7.5791622880656	8.53716457322782
C5orf52	0	0
C5orf55	2.69736444623324	2.82796541487378
C5orf56	0.951738610008327	0.950304649400991
C5orf58	0	0
C5orf60	0	0
C5orf63	0.344748621451938	0.632521150188908
C5orf64	0	0
C6	0	0
C6orf1	18.4274263141569	9.98181672981219
C6orf10	0	0
C6orf100	0	0
C6orf106	32.0022414944998	21.9806818688387
C6orf118	0	0.103988254668059
C6orf120	12.2174503317853	4.82058941724188
C6orf123	0	0
C6orf132	0.210149794228391	0.197727407198729
C6orf136	0.142734062276104	0.207840220666829
C6orf141	0.0642513802458213	10.6656979787859
C6orf147	0.52977249938615	0.132243576124078
C6orf15	0	0.0279686222872646
C6orf163	0.251515218283296	0.292992311073978
C6orf164	0.139982120201372	0
C6orf165	0.197831225280049	0.9506283226467
C6orf195	0	0
C6orf201	0.0355902253322442	0
C6orf203	7.48767412551708	2.76565743829305
C6orf211	19.4505102139082	18.0922752088181
C6orf222	0	0
C6orf223	0.0300928680620799	0.683581259616781
C6orf226	2.96477557667878	5.52590943136257
C6orf25	0.00363747793976844	0.00635599552580322
C6orf47	1.9303793003243	1.17563164818434
C6orf48	40.1347624846931	12.4778971510451
C6orf52	0.873244704028259	2.39780477258652
C6orf57	11.8920442575671	10.2075826996003
C6orf58	0	0.159245611751087
C6orf62	36.6846211545806	21.5985333165438
C6orf7	0	0
C6orf89	19.6052058200061	6.76722236791683
C6orf99	1.88656218060368	6.29333642030475
C7	0	0
C7orf13	1.99915024462413	2.41200029511971
C7orf25	12.9635882748858	7.72467879711936
C7orf26	5.19688209020279	8.78147274868603
C7orf31	0.0605201942298789	0.211501534918087
C7orf33	0	0
C7orf34	0	0
C7orf43	5.91739040122522	3.87743659934877
C7orf49	13.2007381232324	28.7415733032036
C7orf50	76.6908565152307	87.4663940816682
C7orf55	0.0740857751814062	1.03563812812271
C7orf55-LUC7L2	0	0
C7orf57	0.102499848956863	0
C7orf60	5.64308922057407	3.28684237005164
C7orf61	0.326391876673328	0.190108397644904
C7orf62	0	0
C7orf63	0.449213052917421	0.588703808329616
C7orf65	0	0.327198256606858
C7orf66	0	0
C7orf69	3.79521221042931	0
C7orf71	0	0
C7orf72	0	0
C7orf73	9.73389096682035	6.94074711417712
C7orf76	0	0
C8A	0.0457396428041441	0
C8B	0	0
C8G	0.375538239712645	0.43746782998287
C8orf12	0	0
C8orf22	0	0
C8orf31	0.757506240618873	0
C8orf33	16.344252331751	37.8848480636008
C8orf34	0.509002100937872	0
C8orf37	1.16442507353728	3.33460405598763
C8orf4	28.0551556689675	88.530174550229
C8orf44	0.405070471103438	1.61784064648288
C8orf44-SGK3	0	0
C8orf46	0.188909088493785	0.275077343224268
